DATETRANSA;NumClient;SensTransaction;NumeroValeur;QuantiteNegociee;CoursTransaction;Montant;NAT;GESTION;COMMERC;SOLDE;Depose;TUNSFAX
25/01/2019 00:00;54053;A;1570;251;101,614;25505,114;TN;LIBRE;52;0;O;T
25/01/2019 00:00;9412;V;1570;4;101,614;406,456;TN;LIBRE;7;20,271;O;T
25/01/2019 00:00;50907;V;1570;1;101,614;101,614;TN;LIBRE;12;0;O;T
25/01/2019 00:00;50907;V;1570;1;101,614;101,614;TN;LIBRE;12;0;O;T
25/01/2019 00:00;51978;V;1570;1;101,614;101,614;TN;GEST;47;0;O;T
28/01/2019 00:00;53160;A;1570;50;101,673;5083,65;TN;LIBRE;6;0;O;T
28/01/2019 00:00;50876;V;1570;150;101,673;15250,95;TN;LIBRE;52;0;O;T
28/01/2019 00:00;49034;A;1570;8;101,673;813,384;TN;LIBRE;52;0;O;T
28/01/2019 00:00;53145;V;1570;15;101,673;1525,095;TN;LIBRE;44;0;O;T
28/01/2019 00:00;54581;A;1570;20;101,673;2033,46;TN;LIBRE;52;0;O;T
28/01/2019 00:00;58666;V;1570;7;101,673;711,711;TN;LIBRE;52;0;O;T
29/01/2019 00:00;28819;A;1570;2;101,693;203,386;TN;LIBRE;6;0;O;T
30/01/2019 00:00;26654;A;1570;217;101,713;22071,721;TN;LIBRE;7;64,861;O;T
31/01/2019 00:00;30497;A;1570;2;101,732;203,464;TN;LIBRE;52;19,862;O;T
31/01/2019 00:00;49034;A;1570;3;101,732;305,196;TN;LIBRE;52;0;O;T
31/01/2019 00:00;57840;A;1570;171;101,732;17396,172;TN;LIBRE;7;0;O;T
31/01/2019 00:00;58437;A;1570;3;101,732;305,196;TN;LIBRE;52;0;O;T
31/01/2019 00:00;859;V;1570;15;101,732;1525,98;TN;LIBRE;6;43,9;O;T
31/01/2019 00:00;26865;V;1570;62;101,732;6307,384;TN;LIBRE;7;358,146;O;T
01/02/2019 00:00;44870;A;1570;6;101,749;610,494;TN;LIBRE;7;0;O;T
01/02/2019 00:00;48388;A;1570;1;101,749;101,749;TN;LIBRE;7;0;O;T
01/02/2019 00:00;58666;V;1570;17;101,749;1729,733;TN;LIBRE;52;0;O;T
01/02/2019 00:00;55730;A;1570;247;101,749;25132,003;TN;LIBRE;6;0;O;T
04/02/2019 00:00;46308;A;1570;18;101,8;1832,4;TN;LIBRE;52;0;O;T
04/02/2019 00:00;55730;A;1570;457;101,8;46522,6;TN;LIBRE;6;0;O;T
04/02/2019 00:00;58666;V;1570;74;101,8;7533,2;TN;LIBRE;52;0;O;T
04/02/2019 00:00;46773;A;1570;78;101,8;7940,4;TN;LIBRE;52;0;O;T
06/02/2019 00:00;40310;A;1570;49;101,843;4990,307;TN;LIBRE;52;0;O;T
07/02/2019 00:00;48404;A;1570;66;101,867;6723,222;TN;LIBRE;6;0;O;T
07/02/2019 00:00;5880;V;1570;8;101,867;814,936;TN;LIBRE;7;22,12;O;T
07/02/2019 00:00;49245;A;1570;79;101,867;8047,493;TN;LIBRE;52;0;O;T
07/02/2019 00:00;54336;A;1570;200;101,867;20373,4;TN;LIBRE;83;0;O;T
07/02/2019 00:00;54053;A;1570;49;101,867;4991,483;TN;LIBRE;52;0;O;T
07/02/2019 00:00;53803;A;1570;83;101,867;8454,961;TN;LIBRE;52;0;O;T
08/02/2019 00:00;44388;A;1570;828;101,887;84362,436;TN;LIBRE;6;0;O;T
08/02/2019 00:00;53960;A;1570;427;101,887;43505,749;TN;LIBRE;6;0;O;T
08/02/2019 00:00;49147;A;1570;540;101,887;55018,98;TN;LIBRE;6;0;O;T
08/02/2019 00:00;51091;A;1570;417;101,887;42486,879;TN;LIBRE;6;0;O;T
08/02/2019 00:00;53755;A;1570;1169;101,887;119105,903;TN;LIBRE;52;0;O;T
08/02/2019 00:00;50889;A;1570;744;101,887;75803,928;TN;LIBRE;6;0;O;T
08/02/2019 00:00;45589;A;1570;203;101,887;20683,061;TN;LIBRE;53;0;O;T
08/02/2019 00:00;53264;V;1570;268;101,887;27305,716;TN;LIBRE;7;0;O;T
08/02/2019 00:00;58441;A;1570;249;101,887;25369,863;TN;LIBRE;7;0;O;T
08/02/2019 00:00;48580;A;1570;270;101,887;27509,49;TN;LIBRE;7;0;O;T
08/02/2019 00:00;48579;A;1570;290;101,887;29547,23;TN;LIBRE;7;0;O;T
08/02/2019 00:00;45375;A;1570;149;101,887;15181,163;TN;LIBRE;7;0;O;T
08/02/2019 00:00;45177;A;1570;223;101,887;22720,801;TN;LIBRE;7;0;O;T
08/02/2019 00:00;44588;A;1570;115;101,887;11717,005;TN;LIBRE;7;0;O;T
08/02/2019 00:00;42346;A;1570;169;101,887;17218,903;TN;LIBRE;7;0;O;T
08/02/2019 00:00;39373;A;1570;146;101,887;14875,502;TN;LIBRE;7;0;O;T
08/02/2019 00:00;9602;A;1570;7177;101,887;731242,999;TN;LIBRE;7;100,639;O;T
08/02/2019 00:00;53495;V;1570;1097;101,887;111770,039;TN;LIBRE;44;0;O;T
08/02/2019 00:00;48245;A;1570;902;101,887;91902,074;TN;LIBRE;44;0;O;T
08/02/2019 00:00;58436;A;1570;850;101,887;86603,95;TN;LIBRE;44;0;O;T
08/02/2019 00:00;54592;A;1570;18654;101,887;1900600,098;TN;LIBRE;52;0;O;T
08/02/2019 00:00;46308;V;1570;4;101,887;407,548;TN;LIBRE;52;0;O;T
08/02/2019 00:00;27362;A;1570;64;101,887;6520,768;TN;LIBRE;53;-964,611;O;T
08/02/2019 00:00;9602;V;1570;1;101,887;101,887;TN;LIBRE;7;100,639;O;T
08/02/2019 00:00;49245;V;1570;1;101,887;101,887;TN;LIBRE;52;0;O;T
11/02/2019 00:00;51081;A;1570;591;101,946;60250,086;TN;LIBRE;8;0;O;T
11/02/2019 00:00;45481;V;1570;10;101,946;1019,46;TN;LIBRE;44;0;O;T
12/02/2019 00:00;51081;V;1570;591;101,967;60262,497;TN;LIBRE;8;0;O;T
12/02/2019 00:00;54710;A;1570;1;101,967;101,967;TN;LIBRE;12;0;O;T
13/02/2019 00:00;45436;A;1570;100;101,988;10198,8;TN;LIBRE;12;0;O;T
13/02/2019 00:00;26348;A;1570;1081;101,988;110249,028;TN;LIBRE;11;48,638;O;T
13/02/2019 00:00;45481;A;1570;10;101,988;1019,88;TN;LIBRE;44;0;O;T
14/02/2019 00:00;26865;V;1570;99;102,009;10098,891;TN;LIBRE;7;358,146;O;T
14/02/2019 00:00;5666;A;1570;199;102,009;20299,791;TN;LIBRE;52;25,417;O;T
14/02/2019 00:00;48245;V;1570;5;102,009;510,045;TN;LIBRE;44;0;O;T
14/02/2019 00:00;45436;A;1570;1;102,009;102,009;TN;LIBRE;12;0;O;T
14/02/2019 00:00;29606;A;1570;13;102,009;1326,117;TN;LIBRE;6;74,908;O;T
14/02/2019 00:00;53539;V;1570;95;102,009;9690,855;TN;LIBRE;44;0;O;T
14/02/2019 00:00;54025;A;1570;44;102,009;4488,396;TN;LIBRE;44;0;O;T
14/02/2019 00:00;50786;A;1570;51;102,009;5202,459;TN;LIBRE;44;0;O;T
14/02/2019 00:00;45349;A;1570;100;102,009;10200,9;TN;LIBRE;7;0;O;T
15/02/2019 00:00;54461;V;1570;35;102,03;3571,05;TN;LIBRE;44;0;O;T
15/02/2019 00:00;54461;A;1570;35;102,03;3571,05;TN;LIBRE;44;0;O;T
15/02/2019 00:00;58672;A;1570;290;102,03;29588,7;TN;LIBRE;83;0;O;T
15/02/2019 00:00;55816;A;1570;132;102,03;13467,96;TN;LIBRE;7;0;O;T
18/02/2019 00:00;48245;V;1570;791;102,093;80755,563;TN;LIBRE;44;0;O;T
18/02/2019 00:00;51883;V;1570;343;102,093;35017,899;TN;LIBRE;44;0;O;T
18/02/2019 00:00;53534;A;1570;16;102,093;1633,488;TN;LIBRE;44;0;O;T
18/02/2019 00:00;55400;A;1570;90;102,093;9188,37;TN;LIBRE;44;0;O;T
18/02/2019 00:00;54898;A;1570;142;102,093;14497,206;TN;LIBRE;44;0;O;T
18/02/2019 00:00;49034;A;1570;1;102,093;102,093;TN;LIBRE;52;0;O;T
18/02/2019 00:00;54025;A;1570;175;102,093;17866,275;TN;LIBRE;44;0;O;T
18/02/2019 00:00;50598;A;1570;61;102,093;6227,673;TN;LIBRE;44;0;O;T
18/02/2019 00:00;50786;A;1570;49;102,093;5002,557;TN;LIBRE;44;0;O;T
18/02/2019 00:00;53202;A;1570;364;102,093;37161,852;TN;LIBRE;44;0;O;T
18/02/2019 00:00;50945;A;1570;200;102,093;20418,6;TN;LIBRE;44;0;O;T
18/02/2019 00:00;53374;A;1570;66;102,093;6738,138;TN;LIBRE;44;0;O;T
18/02/2019 00:00;57235;V;1570;6;102,093;612,558;TN;LIBRE;52;0;O;T
18/02/2019 00:00;54594;V;1570;49;102,093;5002,557;TN;LIBRE;52;0;O;T
18/02/2019 00:00;54592;V;1570;49;102,093;5002,557;TN;LIBRE;52;0;O;T
18/02/2019 00:00;46308;V;1570;3;102,093;306,279;TN;LIBRE;52;0;O;T
18/02/2019 00:00;54053;A;1570;104;102,093;10617,672;TN;LIBRE;52;0;O;T
18/02/2019 00:00;45859;A;1570;991;102,093;101174,163;TN;LIBRE;52;0;O;T
18/02/2019 00:00;58672;V;1570;290;102,093;29606,97;TN;LIBRE;83;0;O;T
18/02/2019 00:00;54461;V;1570;34;102,093;3471,162;TN;LIBRE;44;0;O;T
18/02/2019 00:00;54461;V;1570;1;102,093;102,093;TN;LIBRE;44;0;O;T
19/02/2019 00:00;53202;A;1570;614;102,114;62697,996;TN;LIBRE;44;0;O;T
19/02/2019 00:00;27362;V;1570;21;102,114;2144,394;TN;LIBRE;53;-964,611;O;T
19/02/2019 00:00;55400;V;1570;240;102,114;24507,36;TN;LIBRE;44;0;O;T
19/02/2019 00:00;48404;V;1570;129;102,114;13172,706;TN;LIBRE;6;0;O;T
19/02/2019 00:00;51978;V;1570;46;102,114;4697,244;TN;GEST;47;0;O;T
19/02/2019 00:00;54621;A;1570;4;102,114;408,456;TN;LIBRE;53;0;O;T
19/02/2019 00:00;39879;A;1570;19;102,114;1940,166;TN;LIBRE;52;0;O;T
20/02/2019 00:00;29606;A;1570;9;102,134;919,206;TN;LIBRE;6;74,908;O;T
20/02/2019 00:00;54706;A;1570;4;102,134;408,536;TN;LIBRE;53;0;O;T
20/02/2019 00:00;49904;A;1570;4;102,134;408,536;TN;LIBRE;53;0;O;T
20/02/2019 00:00;52142;A;1570;19;102,134;1940,546;TN;LIBRE;6;0;O;T
20/02/2019 00:00;39878;A;1570;5;102,134;510,67;TN;LIBRE;53;0;O;T
20/02/2019 00:00;52142;A;1570;1;102,134;102,134;TN;LIBRE;6;0;O;T
20/02/2019 00:00;40180;A;1570;4;102,134;408,536;TN;LIBRE;52;0;O;T
20/02/2019 00:00;44822;A;1570;4;102,134;408,536;TN;LIBRE;53;0;O;T
20/02/2019 00:00;53349;A;1570;28;102,134;2859,752;TN;LIBRE;218;0;O;T
20/02/2019 00:00;53113;A;1570;5;102,134;510,67;TN;LIBRE;52;0;O;T
20/02/2019 00:00;52412;A;1570;2;102,134;204,268;TN;LIBRE;52;0;O;T
20/02/2019 00:00;47585;A;1570;1;102,134;102,134;TN;LIBRE;53;0;O;T
20/02/2019 00:00;47853;A;1570;7;102,134;714,938;TN;LIBRE;53;0;O;T
20/02/2019 00:00;52999;A;1570;8;102,134;817,072;TN;LIBRE;52;0;O;T
20/02/2019 00:00;53772;A;1570;37;102,134;3778,958;TN;LIBRE;52;0;O;T
20/02/2019 00:00;29663;A;1570;25;102,134;2553,35;TN;LIBRE;53;92,141;O;T
20/02/2019 00:00;44821;A;1570;1;102,134;102,134;TN;LIBRE;6;0;O;T
20/02/2019 00:00;52030;A;1570;13;102,134;1327,742;TN;LIBRE;52;0;O;T
20/02/2019 00:00;54461;A;1570;34;102,134;3472,556;TN;LIBRE;44;0;O;T
20/02/2019 00:00;52029;A;1570;1;102,134;102,134;TN;LIBRE;52;0;O;T
20/02/2019 00:00;44301;A;1570;12;102,134;1225,608;TN;LIBRE;53;0;O;T
21/02/2019 00:00;53194;V;1570;66;102,155;6742,23;TN;LIBRE;7;0;O;T
21/02/2019 00:00;53276;V;1570;140;102,155;14301,7;TN;LIBRE;7;0;O;T
21/02/2019 00:00;45589;A;1570;294;102,155;30033,57;TN;LIBRE;53;0;O;T
21/02/2019 00:00;46308;V;1570;3;102,155;306,465;TN;LIBRE;52;0;O;T
21/02/2019 00:00;27362;V;1570;1;102,155;102,155;TN;LIBRE;53;-964,611;O;T
21/02/2019 00:00;30497;V;1570;2;102,155;204,31;TN;LIBRE;52;19,862;O;T
21/02/2019 00:00;53276;A;1570;140;102,155;14301,7;TN;LIBRE;7;0;O;T
21/02/2019 00:00;53276;A;1570;140;102,155;14301,7;TN;LIBRE;7;0;O;T
21/02/2019 00:00;53285;A;1570;22;102,155;2247,41;TN;LIBRE;7;0;O;T
22/02/2019 00:00;52142;V;1570;22;102,175;2247,85;TN;LIBRE;6;0;O;T
22/02/2019 00:00;51105;A;1570;281;102,175;28711,175;TN;LIBRE;53;0;O;T
22/02/2019 00:00;54336;V;1570;200;102,175;20435;TN;LIBRE;83;0;O;T
22/02/2019 00:00;48161;A;1570;23;102,175;2350,025;TN;LIBRE;52;0;O;T
22/02/2019 00:00;51093;A;1570;23;102,175;2350,025;TN;LIBRE;52;0;O;T
22/02/2019 00:00;9602;A;1570;200;102,175;20435;TN;LIBRE;7;100,639;O;T
22/02/2019 00:00;53276;V;1570;140;102,175;14304,5;TN;LIBRE;7;0;O;T
22/02/2019 00:00;45481;A;1570;145;102,175;14815,375;TN;LIBRE;44;0;O;T
22/02/2019 00:00;50786;V;1570;34;102,175;3473,95;TN;LIBRE;44;0;O;T
22/02/2019 00:00;9602;V;1570;2;102,175;204,35;TN;LIBRE;7;100,639;O;T
25/02/2019 00:00;54710;V;1570;1;102,238;102,238;TN;LIBRE;12;0;O;T
25/02/2019 00:00;4011;A;1570;1692;102,238;172986,696;TN;LIBRE;7;58,841;O;T
25/02/2019 00:00;57772;A;1570;150;102,238;15335,7;TN;LIBRE;52;0;O;T
25/02/2019 00:00;28819;A;1570;4;102,238;408,952;TN;LIBRE;6;0;O;T
25/02/2019 00:00;51105;V;1570;281;102,238;28728,878;TN;LIBRE;53;0;O;T
25/02/2019 00:00;9412;V;1570;15;102,238;1533,57;TN;LIBRE;7;20,271;O;T
25/02/2019 00:00;45777;A;1570;280;102,238;28626,64;TN;LIBRE;44;0;O;T
25/02/2019 00:00;57161;V;1570;183;102,238;18709,554;TN;LIBRE;7;0;O;T
25/02/2019 00:00;45349;A;1570;183;102,238;18709,554;TN;LIBRE;7;0;O;T
26/02/2019 00:00;52191;A;1570;13;102,258;1329,354;TN;LIBRE;7;0;O;T
26/02/2019 00:00;5880;A;1570;54;102,258;5521,932;TN;LIBRE;7;22,12;O;T
27/02/2019 00:00;53145;V;1570;10;102,278;1022,78;TN;LIBRE;44;0;O;T
27/02/2019 00:00;45436;A;1570;33;102,278;3375,174;TN;LIBRE;12;0;O;T
27/02/2019 00:00;5880;V;1570;1;102,278;102,278;TN;LIBRE;7;22,12;O;T
27/02/2019 00:00;53803;A;1570;3;102,278;306,834;TN;LIBRE;52;0;O;T
27/02/2019 00:00;54341;A;1570;4;102,278;409,112;TN;LIBRE;12;0;O;T
27/02/2019 00:00;52988;A;1570;1;102,278;102,278;TN;LIBRE;12;0;O;T
27/02/2019 00:00;55723;A;1570;2;102,278;204,556;TN;LIBRE;52;0;O;T
27/02/2019 00:00;49034;A;1570;3;102,278;306,834;TN;LIBRE;52;0;O;T
27/02/2019 00:00;50924;A;1570;1;102,278;102,278;TN;LIBRE;53;0;O;T
27/02/2019 00:00;49919;A;1570;34;102,278;3477,452;TN;LIBRE;6;0;O;T
27/02/2019 00:00;53202;V;1570;8;102,278;818,224;TN;LIBRE;44;0;O;T
27/02/2019 00:00;50770;A;1570;30;102,278;3068,34;TN;LIBRE;44;0;O;T
27/02/2019 00:00;27362;V;1570;43;102,278;4397,954;TN;LIBRE;53;-964,611;O;T
28/02/2019 00:00;49418;A;1570;116;102,299;11866,684;TN;LIBRE;6;0;O;T
28/02/2019 00:00;55730;A;1570;275;102,299;28132,225;TN;LIBRE;6;0;O;T
28/02/2019 00:00;46353;A;1570;165;102,299;16879,335;TN;LIBRE;6;0;O;T
28/02/2019 00:00;46315;V;1570;27;102,299;2762,073;TN;LIBRE;44;0;O;T
28/02/2019 00:00;25025;V;1570;27;102,299;2762,073;TN;LIBRE;7;171,434;O;T
28/02/2019 00:00;46316;V;1570;21;102,299;2148,279;TN;LIBRE;44;0;O;T
28/02/2019 00:00;50770;A;1570;19;102,299;1943,681;TN;LIBRE;44;0;O;T
01/03/2019 00:00;45349;A;1570;289;102,319;29570,191;TN;LIBRE;7;0;O;T
01/03/2019 00:00;55095;A;1570;800;102,319;81855,2;TN;LIBRE;83;0;O;T
01/03/2019 00:00;45139;A;1570;110;102,319;11255,09;TN;LIBRE;7;0;O;T
01/03/2019 00:00;58333;A;1570;750;102,319;76739,25;TN;LIBRE;83;0;O;T
01/03/2019 00:00;53053;A;1570;900;102,319;92087,1;TN;LIBRE;83;0;O;T
01/03/2019 00:00;39109;A;1570;22;102,319;2251,018;TN;LIBRE;7;0;O;T
01/03/2019 00:00;58672;A;1570;595;102,319;60879,805;TN;LIBRE;83;0;O;T
01/03/2019 00:00;26654;A;1570;7;102,319;716,233;TN;LIBRE;7;64,861;O;T
01/03/2019 00:00;5880;A;1570;15;102,319;1534,785;TN;LIBRE;7;22,12;O;T
01/03/2019 00:00;50945;V;1570;54;102,319;5525,226;TN;LIBRE;44;0;O;T
01/03/2019 00:00;39300;V;1570;3;102,319;306,957;TN;LIBRE;7;0;O;T
01/03/2019 00:00;45349;V;1570;5;102,319;511,595;TN;LIBRE;7;0;O;T
04/03/2019 00:00;48404;V;1570;92;102,378;9418,776;TN;LIBRE;6;0;O;T
04/03/2019 00:00;13326;A;1570;250;102,378;25594,5;TN;LIBRE;6;45,363;O;T
04/03/2019 00:00;45358;A;1570;150;102,378;15356,7;TN;LIBRE;6;0;O;T
04/03/2019 00:00;53160;A;1570;150;102,378;15356,7;TN;LIBRE;6;0;O;T
04/03/2019 00:00;57834;A;1570;24;102,378;2457,072;TN;LIBRE;6;0;O;T
04/03/2019 00:00;57834;A;1570;3;102,378;307,134;TN;LIBRE;6;0;O;T
04/03/2019 00:00;9350;A;1570;848;102,378;86816,544;TN;LIBRE;6;87,388;O;T
04/03/2019 00:00;38778;A;1570;9715;102,378;994602,27;TN;LIBRE;8;0;O;T
04/03/2019 00:00;47581;A;1570;476;102,378;48731,928;TN;LIBRE;8;0;O;T
04/03/2019 00:00;53874;A;1570;2400;102,378;245707,2;TN;LIBRE;7;0;O;T
04/03/2019 00:00;57677;A;1570;147;102,378;15049,566;TN;LIBRE;53;0;O;T
04/03/2019 00:00;57759;A;1570;19;102,378;1945,182;TN;LIBRE;6;0;O;T
04/03/2019 00:00;54503;A;1570;3;102,378;307,134;TN;LIBRE;44;0;O;T
04/03/2019 00:00;52796;A;1570;15;102,378;1535,67;TN;LIBRE;52;0;O;T
04/03/2019 00:00;54916;A;1570;34;102,378;3480,852;TN;LIBRE;52;0;O;T
04/03/2019 00:00;50849;A;1570;4;102,378;409,512;TN;LIBRE;6;0;O;T
04/03/2019 00:00;50848;A;1570;2;102,378;204,756;TN;LIBRE;53;0;O;T
04/03/2019 00:00;57193;A;1570;8;102,378;819,024;TN;LIBRE;52;0;O;T
04/03/2019 00:00;51302;A;1570;2;102,378;204,756;TN;LIBRE;53;0;O;T
04/03/2019 00:00;38778;A;1570;53;102,378;5426,034;TN;LIBRE;8;0;O;T
04/03/2019 00:00;52191;V;1570;1;102,378;102,378;TN;LIBRE;7;0;O;T
04/03/2019 00:00;50945;V;1570;1;102,378;102,378;TN;LIBRE;44;0;O;T
04/03/2019 00:00;54461;V;1570;226;102,378;23137,428;TN;LIBRE;44;0;O;T
04/03/2019 00:00;859;V;1570;64;102,378;6552,192;TN;LIBRE;6;43,9;O;T
04/03/2019 00:00;58672;V;1570;218;102,378;22318,404;TN;LIBRE;83;0;O;T
05/03/2019 00:00;53053;V;1570;90;102,398;9215,82;TN;LIBRE;83;0;O;T
05/03/2019 00:00;55095;V;1570;300;102,398;30719,4;TN;LIBRE;83;0;O;T
05/03/2019 00:00;45777;V;1570;280;102,398;28671,44;TN;LIBRE;44;0;O;T
05/03/2019 00:00;9261;A;1570;39;102,398;3993,522;TN;LIBRE;6;125,291;O;T
05/03/2019 00:00;859;V;1570;105;102,398;10751,79;TN;LIBRE;6;43,9;O;T
05/03/2019 00:00;39310;V;1570;39;102,398;3993,522;TN;LIBRE;52;0;O;T
05/03/2019 00:00;58437;V;1570;1;102,398;102,398;TN;LIBRE;52;0;O;T
05/03/2019 00:00;58672;V;1570;377;102,398;38604,046;TN;LIBRE;83;0;O;T
06/03/2019 00:00;29787;A;1570;886;102,425;90748,55;TN;LIBRE;7;-57,643;O;T
06/03/2019 00:00;53160;A;1570;50;102,425;5121,25;TN;LIBRE;6;0;O;T
06/03/2019 00:00;58649;V;1570;21;102,425;2150,925;TN;LIBRE;6;0;O;T
06/03/2019 00:00;54461;V;1570;151;102,425;15466,175;TN;LIBRE;44;0;O;T
06/03/2019 00:00;9412;V;1570;45;102,425;4609,125;TN;LIBRE;7;20,271;O;T
06/03/2019 00:00;53053;V;1570;167;102,425;17104,975;TN;LIBRE;83;0;O;T
06/03/2019 00:00;53874;V;1570;35;102,425;3584,875;TN;LIBRE;7;0;O;T
06/03/2019 00:00;50786;A;1570;144;102,425;14749,2;TN;LIBRE;44;0;O;T
07/03/2019 00:00;54898;A;1570;976;102,446;99987,296;TN;LIBRE;44;0;O;T
07/03/2019 00:00;49919;A;1570;236;102,446;24177,256;TN;LIBRE;6;0;O;T
07/03/2019 00:00;54025;A;1570;63;102,446;6454,098;TN;LIBRE;44;0;O;T
07/03/2019 00:00;49245;A;1570;296;102,446;30324,016;TN;LIBRE;52;0;O;T
07/03/2019 00:00;45384;A;1570;302;102,446;30938,692;TN;LIBRE;52;0;O;T
07/03/2019 00:00;40310;A;1570;205;102,446;21001,43;TN;LIBRE;52;0;O;T
07/03/2019 00:00;37438;A;1570;154;102,446;15776,684;TN;LIBRE;6;12,5;O;T
07/03/2019 00:00;58604;A;1570;225;102,446;23050,35;TN;LIBRE;75;0;O;T
07/03/2019 00:00;55028;A;1570;20;102,446;2048,92;TN;LIBRE;7;0;O;T
07/03/2019 00:00;55028;A;1570;25;102,446;2561,15;TN;LIBRE;7;0;O;T
07/03/2019 00:00;53874;V;1570;97;102,446;9937,262;TN;LIBRE;7;0;O;T
07/03/2019 00:00;53202;A;1570;100;102,446;10244,6;TN;LIBRE;44;0;O;T
07/03/2019 00:00;54461;V;1570;29;102,446;2970,934;TN;LIBRE;44;0;O;T
07/03/2019 00:00;55028;A;1570;25;102,446;2561,15;TN;LIBRE;7;0;O;T
07/03/2019 00:00;55723;V;1570;2;102,446;204,892;TN;LIBRE;52;0;O;T
07/03/2019 00:00;58605;A;1570;26;102,446;2663,596;TN;LIBRE;44;0;O;T
07/03/2019 00:00;55028;V;1570;25;102,446;2561,15;TN;LIBRE;7;0;O;T
07/03/2019 00:00;53803;A;1570;1;102,446;102,446;TN;LIBRE;52;0;O;T
08/03/2019 00:00;45436;V;1570;134;102,465;13730,31;TN;LIBRE;12;0;O;T
08/03/2019 00:00;54053;A;1570;49;102,465;5020,785;TN;LIBRE;52;0;O;T
08/03/2019 00:00;51953;A;1570;97;102,465;9939,105;TN;LIBRE;75;0;O;N
08/03/2019 00:00;55028;A;1570;1;102,465;102,465;TN;LIBRE;7;0;O;T
08/03/2019 00:00;53874;V;1570;230;102,465;23566,95;TN;LIBRE;7;0;O;T
08/03/2019 00:00;48951;A;1570;15;102,465;1536,975;TN;LIBRE;7;0;O;T
08/03/2019 00:00;5880;A;1570;18;102,465;1844,37;TN;LIBRE;7;22,12;O;T
08/03/2019 00:00;4104;A;1570;7;102,465;717,255;TN;LIBRE;62;-425,684;O;T
08/03/2019 00:00;37034;A;1570;300;102,465;30739,5;TN;LIBRE;7;92,948;O;T
08/03/2019 00:00;39300;V;1570;18;102,465;1844,37;TN;LIBRE;7;0;O;T
11/03/2019 00:00;49430;A;1570;67;102,527;6869,309;TN;LIBRE;52;0;O;T
11/03/2019 00:00;57235;V;1570;4;102,527;410,108;TN;LIBRE;52;0;O;T
11/03/2019 00:00;51011;A;1570;511;102,527;52391,297;TN;LIBRE;7;0;O;T
11/03/2019 00:00;57235;V;1570;1;102,527;102,527;TN;LIBRE;52;0;O;T
11/03/2019 00:00;58672;A;1570;900;102,527;92274,3;TN;LIBRE;83;0;O;T
11/03/2019 00:00;57842;V;1570;253;102,527;25939,331;TN;LIBRE;7;0;O;T
11/03/2019 00:00;53053;A;1570;200;102,527;20505,4;TN;LIBRE;83;0;O;T
11/03/2019 00:00;49245;A;1570;341;102,527;34961,707;TN;LIBRE;52;0;O;T
11/03/2019 00:00;38778;A;1570;9749;102,527;999535,723;TN;LIBRE;8;0;O;T
11/03/2019 00:00;38778;A;1570;5;102,527;512,635;TN;LIBRE;8;0;O;T
11/03/2019 00:00;45859;V;1570;487;102,527;49930,649;TN;LIBRE;52;0;O;T
11/03/2019 00:00;190;A;1570;2847;102,527;291894,369;TN;LIBRE;7;73,479;O;T
11/03/2019 00:00;58333;V;1570;320;102,527;32808,64;TN;LIBRE;83;0;O;T
11/03/2019 00:00;58672;V;1570;46;102,527;4716,242;TN;LIBRE;83;0;O;T
11/03/2019 00:00;52909;A;1570;390;102,527;39985,53;TN;LIBRE;83;0;O;T
11/03/2019 00:00;55095;A;1570;165;102,527;16916,955;TN;LIBRE;83;0;O;T
11/03/2019 00:00;55740;A;1570;34;102,527;3485,918;TN;LIBRE;52;0;O;T
11/03/2019 00:00;39300;V;1570;10;102,527;1025,27;TN;LIBRE;7;0;O;T
11/03/2019 00:00;53636;V;1570;6;102,527;615,162;TN;LIBRE;7;0;O;T
12/03/2019 00:00;53053;A;1570;800;102,547;82037,6;TN;LIBRE;83;0;O;T
12/03/2019 00:00;53053;V;1570;515;102,547;52811,705;TN;LIBRE;83;0;O;T
12/03/2019 00:00;51461;A;1570;16;102,547;1640,752;TN;LIBRE;7;0;O;T
12/03/2019 00:00;5880;V;1570;13;102,547;1333,111;TN;LIBRE;7;22,12;O;T
12/03/2019 00:00;53053;V;1570;800;102,547;82037,6;TN;LIBRE;83;0;O;T
13/03/2019 00:00;51091;A;1570;60;102,567;6154,02;TN;LIBRE;6;0;O;T
13/03/2019 00:00;52919;A;1570;35;102,567;3589,845;TN;LIBRE;83;0;O;T
13/03/2019 00:00;52909;A;1570;245;102,567;25128,915;TN;LIBRE;83;0;O;T
13/03/2019 00:00;52909;V;1570;390;102,567;40001,13;TN;LIBRE;83;0;O;T
13/03/2019 00:00;58333;V;1570;430;102,567;44103,81;TN;LIBRE;83;0;O;T
13/03/2019 00:00;53053;V;1570;328;102,567;33641,976;TN;LIBRE;83;0;O;T
13/03/2019 00:00;55095;V;1570;665;102,567;68207,055;TN;LIBRE;83;0;O;T
13/03/2019 00:00;53160;A;1570;150;102,567;15385,05;TN;LIBRE;6;0;O;T
13/03/2019 00:00;27826;A;1570;50;102,567;5128,35;TN;GEST;7;-377,255;O;T
13/03/2019 00:00;9261;A;1570;29;102,567;2974,443;TN;LIBRE;6;125,291;O;T
13/03/2019 00:00;51091;A;1570;261;102,567;26769,987;TN;LIBRE;6;0;O;T
13/03/2019 00:00;39502;A;1570;9;102,567;923,103;TN;LIBRE;52;0;O;T
